,Unnamed: 0.1,Unnamed: 0,Name,Bbox,Class,fname,split,x1,x2,y1,y2,cluster_dbscan,cluster_threshold,split_dbscan,split_threshold,cross_val
1295,1295,1295,1661361.jpg,"0.9200520833333333,0.6204861111111111,0.15989583333333332,0.6923611111111111",0,train_data_minprirodi/images/1661361.jpg,train,1613,1920,394,1391,45,59,train,train,1
1296,1296,1296,1661455.jpg,"0.40338541666666666,0.6388888888888888,0.4401041666666667,0.524074074074074",1,train_data_minprirodi/images/1661455.jpg,train,352,1197,407,973,14,13,train,train,3
1297,1297,1297,1661598.jpg,"0.43515625,0.4988272087568413,0.4713541666666667,0.3315089913995309",1,train_data_minprirodi/images/1661598.jpg,train,383,1288,426,850,-1,33,train,val,4
1298,1298,1298,1661850.jpg,"0.378125,0.43819444444444444,0.6052083333333333,0.6263888888888889",1,train_data_minprirodi/images/1661850.jpg,train,144,1307,180,1082,5,5,train,train,2
1299,1299,1299,1662898.jpg,"0.4432291666666667,0.8444444444444444,0.5208333333333334,0.2625",0,train_data_minprirodi/images/1662898.jpg,train,351,1351,1027,1405,58,79,val,val,4
1300,1300,1300,1663461.jpg,"0.28984375,0.6462962962962963,0.5328125,0.4740740740740741",1,train_data_minprirodi/images/1663461.jpg,train,45,1068,441,954,14,13,train,train,3
1301,1301,1301,1663668.jpg,"0.2453125,0.4309027777777778,0.4895833333333333,0.6215277777777778",1,train_data_minprirodi/images/1663668.jpg,train,0,941,173,1068,5,5,train,train,2
1302,1302,1302,1664148.jpg,"0.5893229166666667,0.49953703703703706,0.30572916666666666,0.537962962962963",0,train_data_minprirodi/images/1664148.jpg,train,838,1425,249,830,13,12,train,train,4
1303,1303,1303,1664364.jpg,"0.20703125,0.5212962962962963,0.4140625,0.8481481481481481",0,train_data_minprirodi/images/1664364.jpg,train,0,795,104,1020,13,12,train,train,4
1304,1304,1304,1664436.jpg,"0.9208333333333333,0.6229166666666667,0.15729166666666666,0.2625",0,train_data_minprirodi/images/1664436.jpg,train,1617,1918,708,1086,0,0,train,train,0
1305,1305,1305,1664744.jpg,"0.10234375,0.6125,0.2046875,0.2902777777777778",0,train_data_minprirodi/images/1664744.jpg,val,0,393,673,1091,0,0,train,train,0
1306,1306,1306,1664879.jpg,"0.17682291666666666,0.7892361111111111,0.3328125,0.36736111111111114",1,train_data_minprirodi/images/1664879.jpg,train,19,659,872,1401,40,48,val,val,0
1307,1307,1307,1665248.jpg,"0.1765625,0.6243055555555556,0.33645833333333336,0.30833333333333335",1,train_data_minprirodi/images/1665248.jpg,val,15,662,677,1121,34,43,val,train,3
1308,1308,1308,1667871.jpg,"0.40625,0.7379629629629629,0.396875,0.4185185185185185",1,train_data_minprirodi/images/1667871.jpg,val,399,1161,571,1023,17,16,train,train,0
1309,1309,1309,1668026.jpg,"0.20729166666666668,0.7111111111111111,0.390625,0.5",0,train_data_minprirodi/images/1668026.jpg,train,23,773,498,1038,-1,105,train,val,4
1310,1310,1310,1668232.jpg,"0.8263020833333333,0.3663194444444444,0.3421875,0.6006944444444444",0,train_data_minprirodi/images/1668232.jpg,train,1258,1914,94,960,44,58,val,val,4
1311,1311,1311,1668463.jpg,"0.34375,0.7939814814814815,0.47604166666666664,0.4083333333333333",0,train_data_minprirodi/images/1668463.jpg,train,203,1117,637,1078,24,27,train,train,1
1312,1312,1312,1668463.jpg,"0.7765625,0.6967592592592593,0.446875,0.5990740740740741",0,train_data_minprirodi/images/1668463.jpg,train,1062,1920,429,1076,24,27,train,train,1
1313,1313,1313,1668470.jpg,"0.24010416666666667,0.41805555555555557,0.48020833333333335,0.5763888888888888",0,train_data_minprirodi/images/1668470.jpg,train,0,922,187,1017,71,25,val,val,3
1314,1314,1314,1668616.jpg,"0.7924479166666667,0.7074074074074074,0.41302083333333334,0.387037037037037",0,train_data_minprirodi/images/1668616.jpg,train,1125,1918,555,973,65,104,val,val,0
1315,1315,1315,1668703.jpg,"0.63203125,0.5395833333333333,0.21302083333333333,0.24583333333333332",1,train_data_minprirodi/images/1668703.jpg,val,1009,1418,600,954,39,47,val,val,0
1316,1316,1316,1669358.jpg,"0.80859375,0.5149305555555556,0.38177083333333334,0.5895833333333333",0,train_data_minprirodi/images/1669358.jpg,val,1186,1919,317,1166,1,1,train,train,2
1317,1317,1317,1669358.jpg,"0.528125,0.5475694444444444,0.315625,0.5423611111111111",1,train_data_minprirodi/images/1669358.jpg,val,710,1317,398,1179,1,1,train,train,2
1318,1318,1318,1669497.jpg,"0.32473958333333336,0.43680555555555556,0.5046875,0.5972222222222222",1,train_data_minprirodi/images/1669497.jpg,train,139,1108,199,1059,1,1,train,train,2
1319,1319,1319,1669698.jpg,"0.29765625,0.6003472222222223,0.3223958333333333,0.2826388888888889",1,train_data_minprirodi/images/1669698.jpg,train,262,881,661,1068,34,43,val,train,3
1320,1320,1320,1669698.jpg,"0.03697916666666667,0.6690972222222222,0.07395833333333333,0.21736111111111112",0,train_data_minprirodi/images/1669698.jpg,train,0,142,807,1120,34,43,val,train,3
1321,1321,1321,1669996.jpg,"0.15208333333333332,0.6559027777777777,0.178125,0.15625",0,train_data_minprirodi/images/1669996.jpg,train,120,463,831,1057,21,22,train,train,2
1322,1322,1322,1670040.jpg,"0.38645833333333335,0.6481481481481481,0.43125,0.55",1,train_data_minprirodi/images/1670040.jpg,train,328,1156,402,997,14,13,train,train,3
1323,1323,1323,1670164.jpg,"0.17291666666666666,0.5333333333333333,0.3458333333333333,0.8736111111111111",0,train_data_minprirodi/images/1670164.jpg,train,0,664,139,1397,-1,103,train,val,4
1324,1324,1324,1671016.jpg,"0.50703125,0.6925925925925925,0.5359375,0.6111111111111112",1,train_data_minprirodi/images/1671016.jpg,train,459,1488,417,1078,17,16,train,train,0
1325,1325,1325,1671605.jpg,"0.40182291666666664,0.5083333333333333,0.41302083333333334,0.4652777777777778",1,train_data_minprirodi/images/1671605.jpg,train,374,1168,396,1067,1,1,train,train,2
1326,1326,1326,1671605.jpg,"0.93671875,0.5315972222222223,0.1265625,0.5840277777777778",0,train_data_minprirodi/images/1671605.jpg,train,1677,1920,345,1186,1,1,train,train,2
1327,1327,1327,1671950.jpg,"0.5161458333333333,0.5712962962962963,0.09479166666666666,0.1962962962962963",0,train_data_minprirodi/images/1671950.jpg,train,900,1082,511,723,11,10,train,train,2
1328,1328,1328,1672248.jpg,"0.6268229166666667,0.4440972222222222,0.1640625,0.15347222222222223",1,train_data_minprirodi/images/1672248.jpg,train,1046,1361,529,749,23,26,train,train,3
1329,1329,1329,1672619.jpg,"0.3966145833333333,0.44375,0.1328125,0.23194444444444445",1,train_data_minprirodi/images/1672619.jpg,train,634,889,471,806,23,26,train,train,3
1330,1330,1330,1672619.jpg,"0.022395833333333334,0.36180555555555555,0.04479166666666667,0.11388888888888889",0,train_data_minprirodi/images/1672619.jpg,train,0,86,438,603,23,26,train,train,3
1331,1331,1331,1673235.jpg,"0.6502604166666667,0.6226851851851852,0.3380208333333333,0.30462962962962964",1,train_data_minprirodi/images/1673235.jpg,train,924,1573,508,837,19,19,train,train,3
1332,1332,1332,1673539.jpg,"0.90390625,0.5399305555555556,0.1921875,0.5701388888888889",0,train_data_minprirodi/images/1673539.jpg,train,1551,1920,367,1188,-1,102,train,val,4
1333,1333,1333,1673851.jpg,"0.21901041666666668,0.612037037037037,0.1359375,0.32407407407407407",1,train_data_minprirodi/images/1673851.jpg,val,290,551,486,836,57,25,val,val,1
1334,1334,1334,1674150.jpg,"0.2078125,0.649537037037037,0.26458333333333334,0.6287037037037037",1,train_data_minprirodi/images/1674150.jpg,train,145,653,362,1041,6,6,train,train,2
1335,1335,1335,1674841.jpg,"0.9533854166666667,0.8074074074074075,0.0921875,0.3074074074074074",0,train_data_minprirodi/images/1674841.jpg,train,1742,1919,706,1038,-1,101,train,val,4
1336,1336,1336,1675218.jpg,"0.4578125,0.4701388888888889,0.13020833333333334,0.12083333333333333",1,train_data_minprirodi/images/1675218.jpg,train,754,1004,590,764,22,24,train,train,1
1337,1337,1337,1676096.jpg,"0.115625,0.37222222222222223,0.23125,0.575925925925926",0,train_data_minprirodi/images/1676096.jpg,val,0,444,91,713,3,3,val,val,3
1338,1338,1338,1676177.jpg,"0.44453125,0.6995370370370371,0.2828125,0.425",1,train_data_minprirodi/images/1676177.jpg,val,582,1125,526,985,17,16,train,train,0
1339,1339,1339,1676432.jpg,"0.21171875,0.625,0.4234375,0.6703703703703704",1,train_data_minprirodi/images/1676432.jpg,train,0,813,313,1037,-1,100,train,val,4
1340,1340,1340,1676658.jpg,"0.09609375,0.5916666666666667,0.1578125,0.14583333333333334",0,train_data_minprirodi/images/1676658.jpg,train,33,336,747,957,-1,99,train,val,4
1341,1341,1341,1677521.jpg,"0.030729166666666665,0.5023148148148148,0.06145833333333333,0.2361111111111111",0,train_data_minprirodi/images/1677521.jpg,train,0,118,414,670,17,16,train,train,0
1342,1342,1342,1677870.jpg,"0.63125,0.5482638888888889,0.6270833333333333,0.6576388888888889",1,train_data_minprirodi/images/1677870.jpg,train,610,1814,316,1263,45,59,train,train,1
1343,1343,1343,1679924.jpg,"0.2953125,0.7064814814814815,0.30104166666666665,0.32407407407407407",1,train_data_minprirodi/images/1679924.jpg,train,278,856,588,938,4,4,train,train,3
1344,1344,1344,1680540.jpg,"0.40234375,0.5052083333333334,0.4171875,0.47152777777777777",1,train_data_minprirodi/images/1680540.jpg,val,372,1173,388,1067,1,1,train,train,2
1345,1345,1345,1680540.jpg,"0.9213541666666667,0.521875,0.15729166666666666,0.5909722222222222",0,train_data_minprirodi/images/1680540.jpg,val,1618,1920,325,1177,1,1,train,train,2
1346,1346,1346,1681106.jpg,"0.30755208333333334,0.5024305555555556,0.2578125,0.28541666666666665",1,train_data_minprirodi/images/1681106.jpg,train,343,838,518,929,30,35,val,val,0
1347,1347,1347,1682154.jpg,"0.22786458333333334,0.7107638888888889,0.19739583333333333,0.23402777777777778",0,train_data_minprirodi/images/1682154.jpg,train,248,627,855,1192,49,65,val,val,4
1348,1348,1348,1682474.jpg,"0.5809895833333333,0.7199074074074074,0.1984375,0.25092592592592594",1,train_data_minprirodi/images/1682474.jpg,train,924,1306,642,913,-1,42,train,train,4
1349,1349,1349,1682474.jpg,"0.18385416666666668,0.7379629629629629,0.11041666666666666,0.22037037037037038",0,train_data_minprirodi/images/1682474.jpg,train,247,459,678,916,-1,42,train,train,4
1350,1350,1350,1683090.jpg,"0.58671875,0.575,0.2703125,0.22916666666666666",1,train_data_minprirodi/images/1683090.jpg,train,867,1385,663,993,21,22,train,train,2
1351,1351,1351,1684045.jpg,"0.5739583333333333,0.7010416666666667,0.20625,0.21319444444444444",1,train_data_minprirodi/images/1684045.jpg,train,904,1300,856,1163,-1,98,train,val,4
1352,1352,1352,1684045.jpg,"0.4197916666666667,0.7138888888888889,0.17395833333333333,0.12916666666666668",0,train_data_minprirodi/images/1684045.jpg,train,639,973,935,1121,-1,98,train,val,4
1353,1353,1353,1686528.jpg,"0.09973958333333334,0.5732638888888889,0.19947916666666668,0.25763888888888886",0,train_data_minprirodi/images/1686528.jpg,train,0,383,640,1011,-1,97,train,val,4
1354,1354,1354,1686612.jpg,"0.31354166666666666,0.7023148148148148,0.21875,0.5287037037037037",1,train_data_minprirodi/images/1686612.jpg,train,392,812,473,1044,6,6,train,train,2
1355,1355,1355,1686638.jpg,"0.4661458333333333,0.5621527777777777,0.16875,0.4826388888888889",1,train_data_minprirodi/images/1686638.jpg,train,732,1057,461,1157,-1,96,train,val,4
1356,1356,1356,1687517.jpg,"0.4005208333333333,0.48506944444444444,0.29791666666666666,0.45625",1,train_data_minprirodi/images/1687517.jpg,val,483,1055,369,1027,-1,95,train,val,4
1357,1357,1357,1688555.jpg,"0.41432291666666665,0.5481481481481482,0.23072916666666668,0.5277777777777778",1,train_data_minprirodi/images/1688555.jpg,val,574,1017,307,877,-1,92,train,val,4
1358,1358,1358,1688630.jpg,"0.9424479166666667,0.6215277777777778,0.11302083333333333,0.26666666666666666",0,train_data_minprirodi/images/1688630.jpg,train,1701,1918,703,1087,0,0,train,train,0
1359,1359,1359,1688800.jpg,"0.56953125,0.4288194444444444,0.2046875,0.6520833333333333",1,train_data_minprirodi/images/1688800.jpg,val,897,1290,147,1087,7,0,train,train,0
1360,1360,1360,1688847.jpg,"0.47552083333333334,0.4962962962962963,0.3614583333333333,0.9481481481481482",1,train_data_minprirodi/images/1688847.jpg,val,566,1260,23,1048,6,6,train,train,2
1361,1361,1361,1688847.jpg,"0.45026041666666666,0.7935185185185185,0.37552083333333336,0.35555555555555557",0,train_data_minprirodi/images/1688847.jpg,val,503,1225,665,1049,6,6,train,train,2
1362,1362,1362,1690401.jpg,"0.5703125,0.5642361111111112,0.2864583333333333,0.3909722222222222",1,train_data_minprirodi/images/1690401.jpg,val,820,1370,531,1094,0,0,train,train,0
1363,1363,1363,1691282.jpg,"0.09270833333333334,0.5715277777777777,0.18541666666666667,0.8569444444444444",0,train_data_minprirodi/images/1691282.jpg,train,0,356,206,1440,52,67,train,train,1
1364,1364,1364,1692606.jpg,"0.81875,0.5267361111111111,0.35625,0.46041666666666664",0,train_data_minprirodi/images/1692606.jpg,val,1230,1914,426,1090,-1,45,train,val,4
1365,1365,1365,1692994.jpg,"0.6106770833333334,0.6489583333333333,0.33177083333333335,0.5395833333333333",1,train_data_minprirodi/images/1692994.jpg,train,854,1491,546,1323,0,0,train,train,0
1366,1366,1366,1693769.jpg,"0.9494791666666667,0.6222222222222222,0.1,0.2652777777777778",0,train_data_minprirodi/images/1693769.jpg,val,1727,1919,705,1087,0,0,train,train,0
1367,1367,1367,1693820.jpg,"0.15208333333333332,0.6142361111111111,0.29791666666666666,0.3034722222222222",0,train_data_minprirodi/images/1693820.jpg,train,5,578,666,1103,7,0,train,train,0
1368,1368,1368,1693852.jpg,"0.09375,0.7913194444444445,0.1875,0.3298611111111111",0,train_data_minprirodi/images/1693852.jpg,train,0,360,902,1377,40,48,val,val,0
1369,1369,1369,1694153.jpg,"0.6713541666666667,0.49907407407407406,0.65625,0.9425925925925925",0,train_data_minprirodi/images/1694153.jpg,train,659,1919,30,1048,64,94,val,val,4
1370,1370,1370,1694153.jpg,"0.32473958333333336,0.5282407407407408,0.22864583333333333,0.4083333333333333",0,train_data_minprirodi/images/1694153.jpg,train,404,843,350,791,64,94,val,val,4
1371,1371,1371,1696440.jpg,"0.43697916666666664,0.4537037037037037,0.23645833333333333,0.2611111111111111",1,train_data_minprirodi/images/1696440.jpg,val,612,1066,349,631,8,7,train,train,3
1372,1372,1372,1696810.jpg,"0.15052083333333333,0.6142361111111111,0.159375,0.2298611111111111",0,train_data_minprirodi/images/1696810.jpg,val,136,442,719,1050,-1,22,train,train,4
1373,1373,1373,1697667.jpg,"0.63828125,0.7107638888888889,0.3807291666666667,0.33125",1,train_data_minprirodi/images/1697667.jpg,val,860,1591,784,1262,21,22,train,train,2
1374,1374,1374,1698383.jpg,"0.3067708333333333,0.7041666666666667,0.30416666666666664,0.33611111111111114",1,train_data_minprirodi/images/1698383.jpg,train,297,881,579,942,4,4,train,train,3
1375,1375,1375,1699106.jpg,"0.5494791666666666,0.434375,0.234375,0.2326388888888889",1,train_data_minprirodi/images/1699106.jpg,train,829,1280,458,793,23,26,train,train,3
1376,1376,1376,1699106.jpg,"0.3572916666666667,0.4045138888888889,0.19583333333333333,0.1840277777777778",1,train_data_minprirodi/images/1699106.jpg,train,498,874,450,715,23,26,train,train,3
1377,1377,1377,1699106.jpg,"0.9645833333333333,0.49027777777777776,0.06979166666666667,0.1125",1,train_data_minprirodi/images/1699106.jpg,train,1785,1919,624,786,23,26,train,train,3
1378,1378,1378,1699251.jpg,"0.63984375,0.5125,0.1234375,0.262037037037037",0,train_data_minprirodi/images/1699251.jpg,train,1110,1347,411,695,4,4,train,train,3
1379,1379,1379,1699724.jpg,"0.29244791666666664,0.42986111111111114,0.1859375,0.2013888888888889",1,train_data_minprirodi/images/1699724.jpg,train,383,739,474,764,23,26,train,train,3
1380,1380,1380,1699805.jpg,"0.16145833333333334,0.6076388888888888,0.20833333333333334,0.3638888888888889",0,train_data_minprirodi/images/1699805.jpg,train,110,510,612,1137,52,67,train,train,1
1381,1381,1381,1699966.jpg,"0.3455729166666667,0.5697916666666667,0.4276041666666667,0.3770833333333333",1,train_data_minprirodi/images/1699966.jpg,val,253,1074,549,1092,7,0,train,train,0
1382,1382,1382,1700231.jpg,"0.49609375,0.4486111111111111,0.5984375,0.6222222222222222",1,train_data_minprirodi/images/1700231.jpg,train,378,1527,198,1094,5,5,train,train,2
1383,1383,1383,1700450.jpg,"0.4375,0.7472222222222222,0.17604166666666668,0.3277777777777778",1,train_data_minprirodi/images/1700450.jpg,train,671,1009,630,984,4,4,train,train,3
1384,1384,1384,1701155.jpg,"0.1953125,0.6836805555555555,0.390625,0.58125",0,train_data_minprirodi/images/1701155.jpg,train,0,750,565,1403,45,59,train,train,1
1385,1385,1385,1701224.jpg,"0.3216145833333333,0.5777777777777777,0.4390625,0.3763888888888889",1,train_data_minprirodi/images/1701224.jpg,val,195,1039,560,1103,7,0,train,train,0
1386,1386,1386,1701431.jpg,"0.6604166666666667,0.6273148148148148,0.15729166666666666,0.33611111111111114",0,train_data_minprirodi/images/1701431.jpg,train,1117,1419,495,858,-1,93,train,val,4
1387,1387,1387,1701491.jpg,"0.47421875,0.39131944444444444,0.11822916666666666,0.15625",1,train_data_minprirodi/images/1701491.jpg,train,797,1024,451,676,23,26,train,train,3
1388,1388,1388,1703186.jpg,"0.4674479166666667,0.5711805555555556,0.4484375,0.38680555555555557",1,train_data_minprirodi/images/1703186.jpg,train,467,1328,544,1101,7,0,train,train,0
1389,1389,1389,1703652.jpg,"0.6104166666666667,0.6479166666666667,0.334375,0.5430555555555555",1,train_data_minprirodi/images/1703652.jpg,train,851,1493,542,1324,0,0,train,train,0
1390,1390,1390,1703787.jpg,"0.38619791666666664,0.6555555555555556,0.45364583333333336,0.5333333333333333",1,train_data_minprirodi/images/1703787.jpg,train,305,1177,420,996,14,13,train,train,3
1391,1391,1391,1703991.jpg,"0.44505208333333335,0.7479166666666667,0.1828125,0.5013888888888889",1,train_data_minprirodi/images/1703991.jpg,train,679,1030,716,1438,21,22,train,train,2
1392,1392,1392,1704106.jpg,"0.3458333333333333,0.4809027777777778,0.171875,0.5201388888888889",1,train_data_minprirodi/images/1704106.jpg,train,499,829,318,1067,7,0,train,train,0
1393,1393,1393,1704873.jpg,"0.5260416666666666,0.5427083333333333,0.39166666666666666,0.4270833333333333",1,train_data_minprirodi/images/1704873.jpg,train,634,1385,474,1089,1,1,train,train,2
1394,1394,1394,1704873.jpg,"0.8713541666666667,0.5260416666666666,0.25729166666666664,0.5923611111111111",0,train_data_minprirodi/images/1704873.jpg,train,1426,1920,330,1184,1,1,train,train,2
1395,1395,1395,1705236.jpg,"0.07630208333333334,0.6340277777777777,0.15260416666666668,0.24861111111111112",0,train_data_minprirodi/images/1705236.jpg,train,0,293,734,1092,7,0,train,train,0
1396,1396,1396,1706762.jpg,"0.89609375,0.6888888888888889,0.20677083333333332,0.5180555555555556",0,train_data_minprirodi/images/1706762.jpg,train,1522,1919,619,1365,16,15,train,train,1
